Date,Customer_ID,Product_Name,Category,Price,Sales_Volume,Revenue,Season,Location,Payment_Method,Age,Purchasing_Frequency,Product_Reviews,Restock_Status,Stock_Level
12/11/23,CUST4742,T-shirt,T-shirt,75,3,225,Winter,Netherlands,Credit Card,41,1,23,Yes,350
2/22/24,CUST4678,Hoodie,Hoodie,75,1,75,Fall,Germany,Apple Pay,28,3,89,Yes,250
8/15/23,CUST9450,Denim,Denim,65,1,65,Spring,Italy,Credit Card,19,4,92,No,150
3/7/24,CUST5777,Outerwear,Outerwear,100,2,200,Spring,Mexico,Debit Card,36,5,82,No,180
5/21/24,CUST1104,Hoodie,Hoodie,135,1,135,Spring,USA,PayPal,31,5,108,Yes,250
12/10/24,CUST6038,Sweatpants,Sweatpants,40,3,120,Fall,Germany,PayPal,21,4,145,Yes,450
1/4/24,CUST9515,Sweatpants,Sweatpants,45,1,45,Spring,India,Debit Card,31,4,41,Yes,450
11/7/24,CUST8126,Outerwear,Outerwear,110,3,330,Winter,Canada,PayPal,39,3,86,No,180
3/19/23,CUST5455,Denim,Denim,110,2,220,Fall,UK,PayPal,25,2,169,No,150
8/12/24,CUST4401,Sweatpants,Sweatpants,70,1,70,Summer,Australia,Apple Pay,32,3,50,Yes,450
5/9/24,CUST3430,Denim,Denim,65,1,65,Summer,India,PayPal,20,3,121,No,150
8/29/24,CUST5093,Hoodie,Hoodie,50,2,100,Fall,Spain,Credit Card,21,2,51,No,250
5/25/23,CUST2376,Hoodie,Hoodie,80,2,160,Summer,Japan,Debit Card,36,1,25,Yes,250
10/16/23,CUST1699,Hoodie,Hoodie,60,2,120,Winter,USA,PayPal,32,5,130,Yes,250
3/27/24,CUST4517,Denim,Denim,125,1,125,Summer,Australia,Debit Card,23,4,58,No,150
10/7/24,CUST1999,Sweatpants,Sweatpants,75,2,150,Fall,Australia,Apple Pay,20,2,127,Yes,450
10/11/23,CUST6883,Denim,Denim,145,1,145,Fall,Netherlands,Apple Pay,33,3,164,No,150
12/30/24,CUST5602,Sweatpants,Sweatpants,85,1,85,Winter,Mexico,Apple Pay,19,5,111,No,450
8/5/24,CUST5366,T-shirt,T-shirt,45,3,135,Spring,Brazil,Credit Card,35,2,167,Yes,350
11/23/24,CUST6878,Hoodie,Hoodie,75,1,75,Summer,USA,Debit Card,36,5,164,No,250
1/20/24,CUST9035,Outerwear,Outerwear,185,2,370,Spring,UK,Credit Card,19,2,174,No,180
5/29/24,CUST3907,Footwear,Footwear,120,1,120,Summer,Brazil,Debit Card,43,1,25,Yes,200
8/24/23,CUST7120,T-shirt,T-shirt,70,2,140,Winter,China,Apple Pay,40,5,45,No,350
5/9/23,CUST6198,Denim,Denim,125,3,375,Fall,India,Debit Card,23,2,190,No,150
8/21/23,CUST1029,Denim,Denim,105,1,105,Spring,Japan,Apple Pay,40,5,28,Yes,150
5/3/23,CUST9129,Footwear,Footwear,125,3,375,Winter,France,Credit Card,22,2,108,No,200
7/7/23,CUST8317,T-shirt,T-shirt,80,3,240,Summer,Australia,PayPal,18,2,197,Yes,350
3/16/23,CUST7875,T-shirt,T-shirt,30,2,60,Fall,Italy,Apple Pay,23,4,109,Yes,350
11/25/24,CUST3664,Footwear,Footwear,190,3,570,Spring,UK,Credit Card,32,3,25,Yes,200
5/1/23,CUST9962,Hoodie,Hoodie,110,1,110,Winter,France,Apple Pay,20,1,130,No,250
2/6/23,CUST4367,Hoodie,Hoodie,55,1,55,Summer,Italy,Debit Card,24,3,96,Yes,250
1/19/23,CUST1062,Outerwear,Outerwear,120,1,120,Summer,UK,Debit Card,31,5,142,No,180
4/13/24,CUST6052,Sweatpants,Sweatpants,45,2,90,Winter,Italy,Apple Pay,43,4,189,Yes,450
7/16/23,CUST8303,Sweatpants,Sweatpants,70,2,140,Spring,Australia,Apple Pay,19,4,87,Yes,450
8/20/24,CUST9871,Denim,Denim,75,1,75,Summer,Mexico,PayPal,31,5,35,No,150
1/13/24,CUST8803,Footwear,Footwear,195,2,390,Spring,UK,Apple Pay,27,1,148,Yes,200
12/22/24,CUST3832,Footwear,Footwear,110,1,110,Fall,Germany,PayPal,23,2,30,Yes,200
2/7/24,CUST6238,Denim,Denim,80,3,240,Summer,Mexico,Credit Card,41,1,119,Yes,150
12/5/24,CUST2843,Footwear,Footwear,160,1,160,Fall,Canada,PayPal,31,5,170,Yes,200
3/20/24,CUST9775,T-shirt,T-shirt,75,1,75,Summer,Italy,Debit Card,29,4,187,Yes,350
10/16/24,CUST1635,Sweatpants,Sweatpants,70,1,70,Fall,France,PayPal,30,1,141,Yes,450
8/23/23,CUST2609,Sweatpants,Sweatpants,60,2,120,Fall,Germany,PayPal,45,3,133,Yes,450
8/22/24,CUST8237,Footwear,Footwear,190,1,190,Spring,Brazil,Apple Pay,24,4,152,Yes,200
5/27/23,CUST3222,Hoodie,Hoodie,60,2,120,Fall,Brazil,Credit Card,42,2,69,Yes,250
4/1/23,CUST4262,T-shirt,T-shirt,65,1,65,Summer,France,Apple Pay,26,5,121,Yes,350
7/8/23,CUST3909,Sweatpants,Sweatpants,75,3,225,Fall,Spain,Debit Card,45,3,61,No,450
5/31/23,CUST1813,T-shirt,T-shirt,50,1,50,Fall,Brazil,PayPal,23,2,185,Yes,350
3/20/24,CUST8767,Footwear,Footwear,90,3,270,Winter,China,PayPal,22,5,22,No,200
8/24/24,CUST6713,Denim,Denim,100,2,200,Fall,Australia,PayPal,32,4,97,No,150
7/21/23,CUST5631,T-shirt,T-shirt,30,3,90,Summer,China,Credit Card,27,4,36,Yes,350
8/22/23,CUST4086,Sweatpants,Sweatpants,60,3,180,Summer,Netherlands,PayPal,22,1,173,Yes,450
2/22/24,CUST5250,T-shirt,T-shirt,80,2,160,Summer,Italy,Apple Pay,31,1,169,Yes,350
12/10/23,CUST6873,Denim,Denim,95,3,285,Fall,Australia,PayPal,34,5,66,Yes,150
8/30/23,CUST2463,Denim,Denim,145,1,145,Summer,France,PayPal,25,3,127,No,150
9/25/24,CUST1879,Sweatpants,Sweatpants,75,1,75,Fall,China,Credit Card,45,4,69,Yes,450
9/21/24,CUST3250,Sweatpants,Sweatpants,70,1,70,Spring,France,Apple Pay,24,5,137,Yes,450
7/18/24,CUST6134,T-shirt,T-shirt,65,2,130,Spring,USA,Credit Card,38,4,90,Yes,350
1/28/23,CUST8105,Hoodie,Hoodie,125,1,125,Spring,Italy,Apple Pay,38,4,142,Yes,250
8/16/23,CUST1293,Sweatpants,Sweatpants,40,2,80,Spring,USA,PayPal,39,2,197,Yes,450
3/11/24,CUST2069,Footwear,Footwear,180,2,360,Spring,USA,Debit Card,44,3,136,Yes,200
6/14/24,CUST6885,Denim,Denim,80,2,160,Fall,Germany,PayPal,42,4,24,No,150
1/26/24,CUST3017,Denim,Denim,60,3,180,Spring,India,Credit Card,29,4,183,No,150
7/4/23,CUST1790,T-shirt,T-shirt,80,1,80,Winter,UK,Apple Pay,40,4,117,Yes,350
11/2/23,CUST7895,Hoodie,Hoodie,150,1,150,Summer,UK,Debit Card,39,5,175,No,250
7/11/23,CUST2867,Footwear,Footwear,185,1,185,Summer,UK,Apple Pay,43,2,175,Yes,200
8/30/23,CUST5839,Hoodie,Hoodie,105,3,315,Fall,USA,Apple Pay,23,2,196,Yes,250
11/30/23,CUST3443,Denim,Denim,70,1,70,Fall,Mexico,Credit Card,20,1,85,Yes,150
6/23/24,CUST3862,Sweatpants,Sweatpants,75,1,75,Winter,USA,Debit Card,45,3,193,Yes,450
5/14/23,CUST6384,T-shirt,T-shirt,30,1,30,Spring,Spain,Debit Card,29,1,115,Yes,350
2/12/23,CUST7909,Outerwear,Outerwear,140,2,280,Fall,Mexico,PayPal,38,1,53,Yes,180
5/14/24,CUST8178,Hoodie,Hoodie,65,2,130,Fall,Japan,Apple Pay,23,3,176,No,250
5/29/24,CUST7738,Hoodie,Hoodie,125,2,250,Winter,USA,Credit Card,32,3,187,Yes,250
12/18/23,CUST6542,Denim,Denim,150,3,450,Spring,Netherlands,Credit Card,34,4,189,Yes,150
12/25/23,CUST1190,Denim,Denim,120,1,120,Winter,Canada,Apple Pay,38,4,62,No,150
2/23/24,CUST7203,Sweatpants,Sweatpants,40,3,120,Spring,Brazil,PayPal,30,1,137,Yes,450
2/11/24,CUST9148,Outerwear,Outerwear,170,2,340,Winter,China,Credit Card,41,1,123,No,180
8/19/24,CUST9328,T-shirt,T-shirt,75,3,225,Summer,Germany,Apple Pay,35,3,113,No,350
9/7/23,CUST6952,Sweatpants,Sweatpants,80,3,240,Fall,Spain,Credit Card,40,1,188,No,450
3/21/24,CUST2741,Sweatpants,Sweatpants,80,3,240,Summer,Canada,Apple Pay,19,2,124,Yes,450
3/5/24,CUST6536,Outerwear,Outerwear,130,2,260,Spring,Mexico,Apple Pay,21,1,182,Yes,180
12/19/23,CUST9172,Outerwear,Outerwear,170,3,510,Spring,Netherlands,Credit Card,18,5,130,Yes,180
3/20/24,CUST2696,Hoodie,Hoodie,140,1,140,Spring,China,Debit Card,30,5,118,Yes,250
10/9/24,CUST5819,Hoodie,Hoodie,90,2,180,Summer,Mexico,PayPal,32,2,125,Yes,250
6/2/24,CUST4291,Denim,Denim,145,2,290,Spring,Japan,Debit Card,24,3,192,Yes,150
6/2/24,CUST2890,Hoodie,Hoodie,130,3,390,Summer,France,Apple Pay,42,5,166,Yes,250
5/26/23,CUST9564,Footwear,Footwear,135,2,270,Winter,USA,Apple Pay,21,2,33,Yes,200
8/17/24,CUST3399,Hoodie,Hoodie,95,3,285,Summer,USA,Debit Card,44,2,158,Yes,250
11/29/24,CUST4892,Denim,Denim,145,1,145,Fall,Mexico,Debit Card,34,1,117,Yes,150
4/17/24,CUST5117,Sweatpants,Sweatpants,80,1,80,Winter,Japan,Apple Pay,24,2,182,Yes,450
3/29/23,CUST5819,Footwear,Footwear,185,1,185,Spring,Canada,Credit Card,32,2,64,Yes,200
11/15/24,CUST3636,Sweatpants,Sweatpants,80,2,160,Spring,Brazil,Debit Card,36,1,104,Yes,450
11/29/24,CUST9037,Sweatpants,Sweatpants,85,1,85,Summer,Japan,Debit Card,43,1,101,Yes,450
6/9/23,CUST2506,Footwear,Footwear,115,2,230,Fall,Germany,PayPal,29,3,104,Yes,200
3/29/24,CUST2879,Footwear,Footwear,165,3,495,Winter,France,Apple Pay,39,2,184,No,200
10/1/23,CUST7322,Denim,Denim,110,2,220,Winter,Netherlands,Debit Card,26,1,152,Yes,150
7/18/24,CUST4154,Outerwear,Outerwear,175,1,175,Summer,Netherlands,Credit Card,28,1,62,Yes,180
6/25/24,CUST7950,Denim,Denim,70,1,70,Spring,UK,PayPal,44,5,199,No,150
8/2/24,CUST8523,T-shirt,T-shirt,80,1,80,Winter,France,Credit Card,40,1,38,Yes,350
5/6/24,CUST7357,Footwear,Footwear,125,2,250,Fall,China,Apple Pay,32,4,100,Yes,200
3/5/23,CUST2189,Denim,Denim,70,3,210,Winter,Netherlands,Credit Card,29,3,195,Yes,150
9/12/24,CUST8765,Outerwear,Outerwear,160,2,320,Winter,Netherlands,PayPal,23,2,120,No,180
3/11/24,CUST1182,Denim,Denim,80,2,160,Summer,Brazil,PayPal,35,1,30,Yes,150
9/1/24,CUST4469,T-shirt,T-shirt,50,1,50,Summer,China,PayPal,31,2,67,Yes,350
2/28/24,CUST2198,Hoodie,Hoodie,140,1,140,Fall,China,Credit Card,27,3,45,No,250
8/28/23,CUST2639,Sweatpants,Sweatpants,50,3,150,Spring,Japan,Credit Card,27,2,101,Yes,450
6/3/24,CUST6182,Denim,Denim,150,1,150,Summer,Canada,Credit Card,31,3,83,Yes,150
5/9/23,CUST8863,Sweatpants,Sweatpants,65,1,65,Summer,Spain,Debit Card,32,3,144,Yes,450
4/6/24,CUST5312,Sweatpants,Sweatpants,50,3,150,Spring,China,Credit Card,41,1,24,No,450
10/12/24,CUST1600,Footwear,Footwear,150,3,450,Spring,Australia,Apple Pay,35,2,113,Yes,200
7/6/24,CUST7500,Sweatpants,Sweatpants,50,2,100,Winter,Netherlands,Credit Card,29,2,177,Yes,450
9/27/23,CUST8921,Hoodie,Hoodie,75,3,225,Spring,USA,PayPal,29,4,79,Yes,250
1/16/24,CUST8695,Hoodie,Hoodie,130,2,260,Fall,USA,Credit Card,32,3,46,No,250
2/26/23,CUST7171,Denim,Denim,100,3,300,Spring,Italy,Debit Card,38,5,187,No,150
4/12/23,CUST6653,Hoodie,Hoodie,130,2,260,Summer,Mexico,Apple Pay,33,5,21,Yes,250
3/28/23,CUST4465,T-shirt,T-shirt,70,3,210,Summer,Canada,PayPal,22,3,174,Yes,350
4/4/23,CUST8844,Sweatpants,Sweatpants,95,1,95,Fall,Germany,PayPal,33,4,25,Yes,450
3/13/24,CUST3406,Hoodie,Hoodie,150,3,450,Winter,Canada,Debit Card,19,2,152,Yes,250
10/27/23,CUST4548,T-shirt,T-shirt,80,2,160,Winter,Japan,Apple Pay,32,4,63,Yes,350
6/17/23,CUST3747,Footwear,Footwear,115,3,345,Summer,China,Debit Card,41,4,172,Yes,200
10/2/24,CUST3450,T-shirt,T-shirt,30,1,30,Fall,UK,PayPal,37,4,177,Yes,350
2/1/23,CUST9835,T-shirt,T-shirt,35,2,70,Spring,USA,Apple Pay,44,5,127,Yes,350
3/3/23,CUST2600,Hoodie,Hoodie,125,2,250,Summer,Canada,Debit Card,31,4,79,Yes,250
1/6/23,CUST1089,Footwear,Footwear,155,2,310,Spring,India,Credit Card,40,5,153,Yes,200
9/24/23,CUST2746,Denim,Denim,110,2,220,Summer,Italy,Debit Card,22,3,157,No,150
7/19/24,CUST8904,Denim,Denim,120,1,120,Fall,France,Apple Pay,23,3,98,No,150
7/27/24,CUST8317,Hoodie,Hoodie,65,3,195,Spring,India,PayPal,43,1,74,No,250
3/14/24,CUST3633,Footwear,Footwear,200,3,600,Winter,China,Credit Card,30,1,57,Yes,200
6/3/24,CUST1618,Sweatpants,Sweatpants,55,2,110,Winter,Italy,Apple Pay,41,5,187,Yes,450
1/8/24,CUST1175,Hoodie,Hoodie,150,2,300,Fall,Brazil,Debit Card,24,2,28,Yes,250
7/23/24,CUST6893,Footwear,Footwear,115,3,345,Winter,China,Credit Card,25,2,42,Yes,200
8/28/24,CUST9482,Outerwear,Outerwear,160,3,480,Spring,India,Credit Card,18,1,160,Yes,180
3/19/23,CUST4187,Sweatpants,Sweatpants,65,2,130,Spring,Italy,Credit Card,32,3,64,Yes,450
7/16/24,CUST9813,Sweatpants,Sweatpants,65,1,65,Summer,Mexico,Debit Card,44,4,116,Yes,450
6/10/23,CUST8896,Outerwear,Outerwear,205,2,410,Winter,Australia,Credit Card,21,4,182,Yes,180
9/7/23,CUST5314,Sweatpants,Sweatpants,70,2,140,Winter,Australia,Credit Card,25,4,192,Yes,450
6/21/23,CUST4580,Hoodie,Hoodie,125,2,250,Summer,Australia,PayPal,36,2,147,Yes,250
2/27/23,CUST5091,Sweatpants,Sweatpants,55,1,55,Spring,Japan,Debit Card,44,2,47,No,450
12/25/23,CUST8901,Outerwear,Outerwear,195,1,195,Winter,Japan,Debit Card,29,4,167,Yes,180
9/11/23,CUST3101,Footwear,Footwear,130,2,260,Spring,Netherlands,Apple Pay,19,4,158,No,200
8/26/23,CUST6171,Hoodie,Hoodie,120,1,120,Fall,USA,Credit Card,40,2,117,Yes,250
6/3/23,CUST4885,Sweatpants,Sweatpants,50,3,150,Summer,Spain,Debit Card,26,3,67,Yes,450
3/14/23,CUST8384,Sweatpants,Sweatpants,65,2,130,Summer,Japan,PayPal,23,5,195,Yes,450
12/31/23,CUST4212,Hoodie,Hoodie,135,2,270,Fall,Mexico,PayPal,22,4,22,No,250
2/13/23,CUST8972,Denim,Denim,140,3,420,Summer,Australia,Credit Card,27,4,45,Yes,150
11/11/24,CUST8370,Outerwear,Outerwear,230,3,690,Winter,France,Debit Card,41,3,112,No,180
1/8/24,CUST4259,T-shirt,T-shirt,60,1,60,Summer,Japan,PayPal,36,3,110,Yes,350
9/4/23,CUST5694,Outerwear,Outerwear,240,1,240,Fall,China,PayPal,32,2,183,Yes,180
7/15/23,CUST3654,Footwear,Footwear,150,1,150,Winter,Germany,Debit Card,28,3,187,Yes,200
11/17/24,CUST7782,Sweatpants,Sweatpants,75,2,150,Fall,Canada,Credit Card,23,2,80,Yes,450
10/17/23,CUST2687,T-shirt,T-shirt,45,1,45,Fall,UK,Apple Pay,21,5,33,Yes,350
11/20/23,CUST2381,T-shirt,T-shirt,35,2,70,Spring,Italy,Debit Card,38,2,83,Yes,350
2/5/24,CUST6846,Footwear,Footwear,115,1,115,Winter,France,Apple Pay,45,4,158,Yes,200
8/10/24,CUST8126,Denim,Denim,145,1,145,Fall,China,Debit Card,34,3,143,No,150
1/7/23,CUST5973,Sweatpants,Sweatpants,70,2,140,Spring,USA,PayPal,18,3,93,No,450
10/5/24,CUST5799,Outerwear,Outerwear,145,1,145,Fall,Germany,Credit Card,37,5,115,No,180
7/12/24,CUST7199,Hoodie,Hoodie,75,3,225,Fall,Australia,Credit Card,25,4,180,No,250
4/9/24,CUST7765,Denim,Denim,100,2,200,Summer,Brazil,Credit Card,24,2,54,Yes,150
12/10/24,CUST4076,Sweatpants,Sweatpants,95,3,285,Fall,USA,PayPal,28,1,156,Yes,450
8/16/23,CUST4814,Hoodie,Hoodie,120,3,360,Winter,Canada,Credit Card,20,4,75,Yes,250
2/22/23,CUST6410,Sweatpants,Sweatpants,75,3,225,Winter,Brazil,PayPal,20,1,88,Yes,450
12/27/24,CUST2998,Hoodie,Hoodie,90,2,180,Winter,India,PayPal,42,4,133,Yes,250
1/31/23,CUST8746,Denim,Denim,75,3,225,Spring,China,Debit Card,30,3,60,Yes,150
11/13/23,CUST5895,Footwear,Footwear,105,2,210,Fall,France,Credit Card,24,2,48,Yes,200
3/7/23,CUST4982,Sweatpants,Sweatpants,85,1,85,Fall,USA,Apple Pay,18,5,59,Yes,450
6/19/23,CUST1983,T-shirt,T-shirt,80,3,240,Summer,France,PayPal,19,5,47,No,350
12/21/23,CUST1349,Denim,Denim,115,2,230,Spring,Italy,Debit Card,40,2,84,No,150
8/29/24,CUST4109,Sweatpants,Sweatpants,80,3,240,Fall,Canada,Debit Card,36,3,139,No,450
7/20/24,CUST8362,Footwear,Footwear,115,1,115,Spring,Brazil,Debit Card,27,5,113,Yes,200
5/13/24,CUST4912,Denim,Denim,85,1,85,Summer,India,Credit Card,28,5,119,Yes,150
2/1/23,CUST7714,Hoodie,Hoodie,145,2,290,Summer,France,Credit Card,38,1,153,No,250
4/25/24,CUST8952,Hoodie,Hoodie,55,1,55,Winter,UK,Credit Card,24,5,184,Yes,250
11/8/24,CUST7002,Denim,Denim,150,2,300,Winter,Japan,Credit Card,25,1,73,Yes,150
7/14/23,CUST6913,Outerwear,Outerwear,225,3,675,Winter,India,Apple Pay,35,3,34,No,180
1/20/24,CUST9511,T-shirt,T-shirt,50,1,50,Spring,UK,PayPal,21,5,118,Yes,350
10/6/24,CUST2728,Denim,Denim,85,3,255,Fall,China,Debit Card,42,4,199,No,150
12/28/24,CUST3591,Hoodie,Hoodie,135,2,270,Summer,Japan,Apple Pay,35,3,100,No,250
7/5/23,CUST6299,Outerwear,Outerwear,220,3,660,Fall,Germany,PayPal,37,4,160,Yes,180
8/9/23,CUST1567,Outerwear,Outerwear,250,2,500,Winter,Japan,Credit Card,27,5,54,No,180
4/24/23,CUST5521,Hoodie,Hoodie,80,2,160,Winter,Netherlands,PayPal,35,1,29,Yes,250
6/12/24,CUST5920,Footwear,Footwear,125,1,125,Summer,Japan,Apple Pay,20,5,75,Yes,200
9/2/23,CUST5921,Hoodie,Hoodie,125,3,375,Winter,India,Apple Pay,19,1,34,No,250
8/22/23,CUST1187,Outerwear,Outerwear,165,1,165,Spring,Mexico,Apple Pay,38,1,98,Yes,180
3/7/23,CUST3509,Sweatpants,Sweatpants,80,3,240,Spring,China,Apple Pay,19,4,172,Yes,450
10/18/23,CUST2352,Outerwear,Outerwear,120,1,120,Summer,Japan,Credit Card,33,5,122,No,180
1/18/24,CUST4245,Denim,Denim,80,1,80,Fall,Italy,PayPal,33,5,177,No,150
8/23/23,CUST2467,Sweatpants,Sweatpants,100,2,200,Summer,China,Apple Pay,21,4,113,Yes,450
9/30/23,CUST8245,T-shirt,T-shirt,50,1,50,Summer,Canada,Apple Pay,37,1,79,Yes,350
3/23/23,CUST4982,T-shirt,T-shirt,35,3,105,Winter,Canada,Debit Card,37,1,107,Yes,350
12/25/24,CUST4339,T-shirt,T-shirt,55,1,55,Spring,Netherlands,Debit Card,35,5,143,Yes,350
2/8/23,CUST5185,Denim,Denim,60,2,120,Winter,USA,Debit Card,23,2,198,Yes,150
12/16/24,CUST6901,T-shirt,T-shirt,35,2,70,Summer,UK,Credit Card,45,3,186,Yes,350
6/4/24,CUST9709,Denim,Denim,75,2,150,Fall,Canada,PayPal,20,5,137,No,150
4/1/24,CUST7445,Footwear,Footwear,135,2,270,Fall,Canada,Credit Card,41,3,195,Yes,200
10/14/23,CUST7343,Footwear,Footwear,130,1,130,Summer,USA,Debit Card,44,2,58,Yes,200
8/29/23,CUST7837,Denim,Denim,120,3,360,Spring,Japan,PayPal,25,4,99,Yes,150
2/17/24,CUST3262,Hoodie,Hoodie,150,1,150,Spring,India,PayPal,27,4,57,Yes,250
10/30/23,CUST4016,T-shirt,T-shirt,70,3,210,Winter,Brazil,PayPal,28,1,101,Yes,350
12/20/24,CUST3489,Outerwear,Outerwear,215,3,645,Summer,Germany,Credit Card,42,2,67,Yes,180
12/14/23,CUST4804,Footwear,Footwear,180,3,540,Spring,China,Credit Card,25,3,40,Yes,200
6/15/23,CUST4014,Footwear,Footwear,165,3,495,Summer,Italy,Apple Pay,45,4,55,Yes,200
12/24/23,CUST4323,T-shirt,T-shirt,50,2,100,Spring,Germany,Credit Card,42,2,132,Yes,350
6/26/24,CUST7633,Outerwear,Outerwear,240,1,240,Fall,USA,Apple Pay,42,3,120,Yes,180
10/16/23,CUST9530,Footwear,Footwear,190,3,570,Winter,Spain,Apple Pay,21,1,82,Yes,200
11/5/23,CUST4110,Footwear,Footwear,150,3,450,Winter,Spain,Apple Pay,27,3,93,Yes,200
5/23/24,CUST8400,T-shirt,T-shirt,70,1,70,Fall,India,Credit Card,20,2,169,Yes,350
5/19/24,CUST3930,Outerwear,Outerwear,150,2,300,Winter,Japan,PayPal,32,4,43,Yes,180
12/12/24,CUST8362,Hoodie,Hoodie,65,1,65,Winter,France,Credit Card,38,5,118,Yes,250
4/29/23,CUST1719,Hoodie,Hoodie,110,3,330,Fall,Canada,Debit Card,42,5,188,Yes,250
10/17/24,CUST6071,Denim,Denim,65,2,130,Summer,Mexico,Apple Pay,41,3,180,Yes,150
12/27/23,CUST8514,T-shirt,T-shirt,75,2,150,Winter,Brazil,Apple Pay,33,5,21,Yes,350
4/3/24,CUST8239,Denim,Denim,135,2,270,Fall,Japan,Credit Card,20,2,160,Yes,150
9/3/24,CUST1902,Hoodie,Hoodie,55,1,55,Spring,France,Credit Card,38,2,28,Yes,250
3/10/24,CUST3920,T-shirt,T-shirt,30,1,30,Fall,China,Debit Card,23,5,189,Yes,350
8/21/24,CUST1587,Hoodie,Hoodie,120,3,360,Summer,Mexico,Debit Card,20,3,114,Yes,250
6/3/23,CUST3204,Footwear,Footwear,100,2,200,Fall,India,Debit Card,21,3,154,Yes,200
7/9/23,CUST8924,T-shirt,T-shirt,35,3,105,Winter,India,Debit Card,41,4,175,Yes,350
6/19/23,CUST9514,Footwear,Footwear,145,1,145,Fall,China,Apple Pay,41,4,66,Yes,200
10/30/23,CUST8616,Hoodie,Hoodie,50,1,50,Winter,Mexico,Credit Card,38,2,177,Yes,250
2/6/24,CUST4296,Footwear,Footwear,190,1,190,Winter,Australia,Debit Card,40,1,98,Yes,200
9/4/23,CUST7488,T-shirt,T-shirt,80,2,160,Summer,Japan,Credit Card,41,2,69,Yes,350
8/17/24,CUST8888,Outerwear,Outerwear,225,1,225,Spring,China,Apple Pay,22,5,105,Yes,180
7/24/23,CUST9779,T-shirt,T-shirt,70,2,140,Summer,Germany,Debit Card,18,3,36,Yes,350
6/2/24,CUST7382,Outerwear,Outerwear,200,3,600,Spring,Japan,Credit Card,23,3,200,No,180
10/1/23,CUST8404,T-shirt,T-shirt,65,1,65,Summer,Australia,PayPal,44,5,97,Yes,350
1/18/24,CUST8907,Hoodie,Hoodie,60,2,120,Winter,Canada,PayPal,34,3,143,Yes,250
8/16/23,CUST4361,Hoodie,Hoodie,65,3,195,Spring,USA,Apple Pay,41,4,153,Yes,250
4/11/24,CUST1755,Footwear,Footwear,100,2,200,Fall,Netherlands,Debit Card,21,1,167,Yes,200
7/19/23,CUST9720,Hoodie,Hoodie,80,2,160,Summer,Mexico,Apple Pay,28,1,89,Yes,250
8/9/24,CUST4384,Footwear,Footwear,175,3,525,Winter,France,Debit Card,35,3,56,Yes,200
2/6/23,CUST9856,Hoodie,Hoodie,60,2,120,Summer,USA,PayPal,32,1,140,Yes,250
5/4/24,CUST8304,T-shirt,T-shirt,60,2,120,Spring,France,Debit Card,37,3,70,Yes,350
6/13/23,CUST8672,Outerwear,Outerwear,190,1,190,Winter,Spain,Debit Card,21,4,140,Yes,180
2/17/23,CUST4004,Footwear,Footwear,130,2,260,Fall,China,Debit Card,40,3,136,Yes,200
6/5/24,CUST6711,Outerwear,Outerwear,170,1,170,Summer,Japan,PayPal,37,5,46,No,180
4/27/23,CUST9728,Footwear,Footwear,190,1,190,Summer,Italy,Apple Pay,32,2,178,Yes,200
4/28/24,CUST8132,T-shirt,T-shirt,55,1,55,Fall,Mexico,Debit Card,36,5,197,Yes,350
10/24/23,CUST8584,Denim,Denim,150,2,300,Winter,Netherlands,Credit Card,28,4,65,Yes,150
7/6/24,CUST2007,Denim,Denim,120,2,240,Fall,Germany,PayPal,20,5,182,Yes,150
5/11/24,CUST8326,Outerwear,Outerwear,185,2,370,Fall,Germany,Debit Card,24,3,165,Yes,180
10/19/24,CUST1133,Outerwear,Outerwear,210,2,420,Winter,Netherlands,Apple Pay,37,2,95,Yes,180
4/1/24,CUST5623,T-shirt,T-shirt,70,2,140,Winter,USA,PayPal,45,4,199,Yes,350
9/21/23,CUST3841,Outerwear,Outerwear,160,2,320,Spring,Canada,PayPal,33,5,118,No,180
12/12/24,CUST1190,Sweatpants,Sweatpants,90,1,90,Spring,China,Credit Card,20,2,144,Yes,450
11/25/23,CUST7974,Hoodie,Hoodie,150,2,300,Fall,Canada,Apple Pay,37,5,128,Yes,250
2/3/24,CUST9161,Hoodie,Hoodie,115,3,345,Winter,India,PayPal,45,5,88,Yes,250
12/19/24,CUST2854,T-shirt,T-shirt,75,2,150,Summer,Spain,Credit Card,36,2,154,Yes,350
2/8/23,CUST5017,Outerwear,Outerwear,180,1,180,Winter,China,Credit Card,33,5,168,No,180
11/4/24,CUST6431,T-shirt,T-shirt,65,2,130,Fall,France,Debit Card,31,3,62,Yes,350
12/20/23,CUST8752,Denim,Denim,150,2,300,Winter,Canada,Credit Card,36,3,179,No,150
10/26/24,CUST5603,T-shirt,T-shirt,50,2,100,Spring,Brazil,Debit Card,26,1,48,Yes,350
9/21/24,CUST5280,Denim,Denim,130,2,260,Spring,India,PayPal,43,4,66,No,150
4/10/24,CUST9125,T-shirt,T-shirt,40,3,120,Spring,Italy,Apple Pay,42,2,189,Yes,350
6/28/24,CUST2900,Denim,Denim,115,1,115,Summer,Canada,Apple Pay,19,4,141,Yes,150
11/24/23,CUST8775,Footwear,Footwear,125,2,250,Fall,Canada,Apple Pay,26,1,93,Yes,200
9/2/23,CUST9704,Footwear,Footwear,195,1,195,Winter,France,Apple Pay,38,5,186,Yes,200
